;text;target
233;w wemif wyklad beznadziejny nie potrafic byc beznadziejny kolokwia i poprawka kolokwiow ciagle robic kartkowka ale nie wstawiac ocena brak beznadziejny beznadziejny beznadziejny unikac uciekac za wszelka cene mowi tak szybko i niewyrazc z nie miec szansa zrozumiec w jaki jezyk wogole mowy byc chaotyczny do bol wyklad polegac na wyswietlaniu na ekran prezentacja z metr powerpoint ten prezentacja pisac sa beznadziejny i tylko pani irenka znany jezyk stanowczo odradzac bo byc wielki problem z zaliczeen kolokwi sa trudny materialy beznadziejny a zdawalnosc w kolokwi na poziom a ogolc okolo unikac jak ogien;1
234;kurs analiza wyklad ocena moc byc wyklad prowadzic byc bardzo szybko pan doktor potrafic przepisywac caly definicja z skrypt rozpatrywac wiele typ zadanie ktory sie pt przydadzic na kolokwi niestety czas sie nie nadazac z przepisywaen poza to pan doktor przypisywac duzy rola do definicja wszelki zadanie na kolokwia zaczynac sie wypr o;3
235;tomala Malgorzata mgr kurs angielski b moc byc b wiekszosc czas to konwersacja w grupa czas kilka zdanie do napisac test nie za trudny jak ktos miec wczesnie angielski to spokojnie zaliczyc ogolnie polecac;2
236;kto metr rutkowskac co ekonomia wydzial ppt wyklad nudny z spac nawet odechciewac brak niewspodziewajek egzamin zalezec od szczescie mozna miec wiega i miec powolac do b na jak to mowic indywidualny odpytke czyli nie zaliczyc i tak sie scierac dla marny zaliczenie a mozna kompetnie nie miec wiedza i zaliczyc na wszystko zalezec od szczescie btw nie zdziwc sie jak nawet wy nie zapytac i odraz kazac isc na pielgrzymke do b;1
237;polecac infa cw babcia byc zajebista polecac latwo u on zaliczyc i nawet dobry ocene dostac;2
238;wyklad i cwiczenie byc klarowny bogdan to czlowiek pozytywnie zakrecoc z zaliczec problem brak jak umiec cokolwiek bardzo polecac;2
239;pani troche stary data wiec miec okreslic juz zasada ktory sie trzymac mianowicie miec on konkretny pomysl na sprawozdanie i dobrze oddawac on wykonac wedlug konkretny wzor dobrze kiedy dostaniesz pierwszy zwrocic sprawozanie to leciec na konsultacja i pytac sie jak to miec wygladac a potem poprawo zgodnie z sugestia gwarancja ze do koniec laborka wszystko byc juz przyjac bez problem uwagac dwa pierwszy sprawka obowiazkowo reczc reszta na komputer pytanie podczas laborka potrafic byc ciezki mozna wyleciec na sam koniec laboratorium ale z regula moze grupa beda zapytac podczas caly zajecia przy okazja zaliczenie warto pojeczec o wyzeki ocena duzy szansa powodzenie;3
240;musiec sie przyznac ze bardzo nudzic em sie na wyklada u pan michec dlatego na przerwa wybyc em i duzo sie tam nie pojawic em jesli ktos umiec juz troche programowac to nie widziec przeszkoda zeby sie do on zapisac mozna umowic sie na oddac wielki projekt i wcale nie chodzic na labork z drugi strona jesli ktos nigdy nie miec kontakt z programowaen to musiec sie przylozyc bo nie zaliczyc jesli wiec nigdy nie programowac es zapic sie do ktos inny;3
241;przerabiac zadanie na zajecia w postac analogiczny pojawiac sie na kolo pani doktor odpowiadac na wszystek pytanie student i miec duzo cierpliwosc do poprawka tlumaczyc dokladnie ten sam co na wyklada czas nawet w lepszy przystepniejszy sposob dzieki on nie musiec em isc na egzamin z analiza i;2
242;kurs podstawa statyka pani bryja prowadzic zajecia w sposob bardzo zrozumiac ale jednoczesnie byc wymagac kolokfia byc trudny ale do zrobic polecac jesli chciec sie nauczyc podstawa statyka projekt miec bardzo znikomy wplyw n ocene koncowy poprawiac kolo moc raz ale dopiero w sesja przepadac ty zerowy termin z statyka wyklad;3
243;bardzo polecac d znakomicie wykladac dodatkowo zadbac by rysunek i wzor z wyklad byc w necie i my zostac tylko notowac co mowic bardzo dobry podejscie do zycie byc po prosty ciekawie no i ten radosny atmosfera towarzyszaca przemowo doktor polak d a zaliczec nic prostszy na kolo powtarzac sie zadanie z poprzedni rok zaliczyc mozna uczyc sie minuta czytaj studiuc zadanie z poprzedni rok;2
244;kurs algebro z geometria analityczny wyklad strasznie zakrecony czlowiek na wyklad pisac niewyraznie i strasznie mieszac na szczescie nie olewac student i reagowac na sugestia bardzo przystepc tlumaczenie;3
245;kurs analiza matematyczny bardzo dobry i wyrozumialy wykladowca bez problem przekazywac swoj wiedza zajecie prowadzic interesujaco i wogole byc super jezeli chodzic o kolokwi to sam skrypt nie wystarczac ale jezel sie pracowac i on to widziec to z zaliczeen nie miec problem takze goraco polecac po prosty super gosc dawac on;2
246;jak poprzednik koles dosc mocno zakrecony ale w porzadek isc sie z on dogadac zadanky w miary prosty pouczyc sie troche z zdac na pewno;2
247;pan doktor byc specyficzny osoba ogolnie labork przebiegla bezstresowo a sprawozdanie chyba nikt nie oddac kartkowka tylko na poczatek z obliczac blad pomiar zrobic z co na wszy tylko osoba zaliczyc dawac na on minuta wiec warto obryc szybki przeliczanko w sprawozdania zwracac uwaga tylko i wylacznie na wniosek od bieda jak byc wykres to na on zerknie oddac em z kumpl to sam sprawko tylko w wniosek dopisac em dwa zdanie on dostac a ja czas popyte ale albo nie wpisowac ocena jak kiepsko pojsc albo dawac mozliwosc poprawa odpowiedz glowny mankament byc to ze pan doktor ni hu hu nie wytlumaczyc w jasny sposob jak przeprowadzic dane doswiaczec czas rzucic argument ze na ten sala juz miec smy zajecie wiec wszystko wiedziec i wychodzic na caly zajecie czesto nie miec kto zapytac jak nie wiadomo o co chodzic lubic konczyc sporo przed czas jak wiekszosc osoba sie uwic w godzine laborka miec godzinka to pogania ten ktory jeszcze nie skonczyc czas daruc on pomiar ale w sprawk on wymagac heh drugi mankament byc to dziwny ocenianie sprawozdanka przez ktory w moj grupa cwiczeniowy najsprawniejszac w ten temat osoba dostal a dziewczyna srednio kumaj o co chodzic p s Jesli pojsc sie do pan doktor o podwyzszec ocena a on sam nie zaznaczyc z istniec taki mozliwosc to potrafic swinski numerek odstawica na przyklad z liczen bledu pomiar wymiarow pokoj w ktory rezydowac za pomoca linijka ja sie udac skonczyc z piatek raczej malo byc moze jeden;3
248;wyklad byc okolo jak sie sluch pan stadther to mozny odniesc wrazenie z powinien byc mianowac na glowny finansisty kraj setka analiza prywatyzacja konkursowo na dyrektorow opowiescic o pesej wiekszy niz tysiac zaliczec przez obecnosc ale dobrze nie rozmawiac na zajecie i nie rozkladac sie na lawa w cel drzemka;3
249;doktor anusiak kurs podstawa analiwy matematyczny cwiczenie ocena jak chciec zaliczyc bez wiekszy wysilek polecac b dla osoba ktory nie wiazac przyszlosc z matematyka czyli taki jak ja przyszly chemik nauka analiza nie byc priorytet w zycie do co dazac zaliczec u pan doktor nie byc duzy problem gdyz na kolokwi mozna miec wszystek notatka jezeli chciec sie cos duzo nauczyc albo cie to interesowac i chciec w jakis glebszy sposob poszerzyc swoj matematyczny wiedza zapic sie do ktos inny dodac jeszcze ze jak brakowac ty na przyklad punkt do zaliczec w kolo a na zajecia chodzic es to miec w kieszen;3
250;naprawde swietny prowadzacy przed wszystko uczyc matematyka w odpowiedni tempo i dobrze tlumaczyc do kobieta rzeczywiscie podchodzic z wyjatkowy uprzejmosc oraz odpowiedni humor ale miec pewien zasada jezeli ktos czesto biegac do tablica to na koniec zajec przy zaliczenie w kolokwia podciagac ocena czyli dziewczyna powinien sie uodpornic na czas chamski wrecz tekst bo na koniec on sie to oplat kolokwiac niezbyt trudny jesli czlowiek sie uczyc ogolnie ekstra ps powyzsz opinia dotyczyc analiza bo wyklad z algebry byc ostatni w sroda i pod koniec listopad sam rozumiet;2
251;poczucie humor b dobry wyklad ciekawy i zrozumial minus SA test a dokladni on poziom choc nie miec sie co martwice niezaliczen w pierwszy termin bo w drugi byc latwo poza to wszyscy zaliczajac;2
252;na laboratorium byc wejsciowka ale nie byc on jakos bardzo trudny mozna sie do on spokojnie przygotowac korzystac tylko z instrukcja do laboratorium w dodatek jezeli nie zaliczyc kartkowka to i tak miec zaliczc laboratorium pozno musiec tylko do on pojsc na konsultacja i zaliczyc sam wejsciowka na odrobka wysylac tylko ten ktory nie byc jesli ktos zlapac na sciagac na wejsciowka albo jezeli cwiczenie zostac zle wykonac ale to trzeba sie bardzo mocno postarac wink co do ocena na koniec to wyliczac on jaki srednia z wszystek sprawozdanie i wejsciowka i zazwyczaj podciagac on troche do gora co zas sie tyczyc sprawozdanie to generalnie oddawac sie on na zajecia ale jak sie nie zdazyc to mozna spokojnie dokonczyc on w dom ogolnie bardzo ja sie podobac laboratorium z pp byc bezstresowy i ocenka jak bardzo sprawiedliwy;2
253;mulak grazyna doktor hab inz fizykac wyklad b tyle pozytywc o ten pani moc napisac ze przepisowac ocena z cwiczenie lub wiecej nie za duzo chodzic metr na wyklad bo usnac nie trudno a ja szkoda czas na spac poza doswiadczenie nudno monotonny glos zero poczucie humor egzamin podobno nie az taki trudny choc wiele zmagac sie w termin ogolnie sporo termin robic wiec w koniec mozna zaliczyc slyszac m ze lubic lac woda;3
254;kurs laborek z miernik ocena polecac jezeli miec jakis pojecie o miernictwie nie wiedziec jak na wyklada ale na laborka pani irenka okazac sie bardzo spoko byc po technikum i nie miec em zaden problem z zaliczeen laborka na trochy gnebic jeden koles ktory nie wiedziec nic ale jezeli czaic choc podstawa to nie bedziesz miec wiekszy problem zdac wejsciowka sie zdazac ale nie zdazyc sie zeby ktos za on wywalic z laborka jezeli wiedziec z nic nie napisac es to przygotowac sie na pytanie z wejsciowka w czas kiedy on on bedzie sprawdzac bo to byc bardzo brac pod uwage niz sam wejsciowka jezeli chodzic o ja to miec em lab z jagielnicki i szczerze to bardzo podobac ja sie zajecia z pani frankiewicz pozdro;2
255;fizykac i wyklad ja rowniez polecac egzamin zaliczyc wprawdzie dopiero na poprawo ale z chec zapisalam sie do on rowniez w ten semestr kawac naprawde dobry d jeszcze nie miec metr z on cwiczenie wiec zobaczyc cieszyc sie ze polecacie fizyk ii wyklad i cwiczenie naprawde bardzo bardzo bardzo polecac wyklad ciekawy cwiczenie rowniez doc rohleder nie wymagac obecnosc na cwiczenia nie wyrywac do zadanie wlasciwie nie wymagac nic a na zajecia zwykle frekwencja byc pelny lub prawie pelny potrafic wszystko wytlumaczyc nie denerwowac sie i szanowac student z zaliczenie nie miec raczej problem swietny czlowiek wink;2
256;oto przyklad jak nie powinien sie prowadzic laborki mowo tu szczegolnie o poczatk programowanie bo z ten przypadek mial nie bezposrednio stycznosc facet potrafic genialnie czlowiek ktorza maj sie to uczyc widac w dupa miec to co dziac sie na wykladzie bo czlowiek ktor nie znajac jeszcze podstawa c zadawac program ktore powinien sie pojawic po wykladzie a daleko byc juza tylko zle osobiska nie dziwiedziec sie z osoba majaca u on infe lub cos w podob nei uczac sie programowac bo zeby to zrobic musialyb przechodzic przyspieszony kurs w zwiazek z to historia zlecac zadan inny byc chyba u on powszechny ps w przypadek ten pan sluze pomoca jesli ktos chciec w miary bezstresowo on przejsce;1
257;ogolnie ocena za obecnosc mozna odbrabiac przychodzic w inny termin byc bardzo luzno na lina spedzic smy tylko pare zajecia jak ktos chciec to moc smigac po scianka tak tez robc byc troche praktyczny wskazowka i inny uczestnik byc fajnie;2
258;swietnie prowadzic zajecie bardzo fajny kontakt z student na kurs nauczyc sie wszystek podstawa wspinaczka a jesli juz umiec sie wspinac idziesz na scianka a byc sporo miejsce gdzie mozna sie wyprobowac nieobecnosc trzeba odrabiac z to co pamietac do trzy odrobka nie zmieniac ocena jesli miec wiecej odrobeka a byc jakis wazny powod mozna sie byc z prowadzic zajecie dogadac;2
259;opinie na podstawa kurs wytrzymalosc material i na wydzial is sposob prowadzic zajecia zrozumiac czy potrafic nauczyc tak podstawa ocena w indeks zaliczec kolokwiac niespodziewajka brak poczucie humor czas ogolny podejscie do student pozytywny goraco polecac wiedza sam wchodzic do glowa full termin na zaliczenie;2
260;Mroz Marcin mgr inz nie moze byc dobrze kurs fizyk laborka b co tu duza mowica chodzaki ideal zero wejsciowka jedynie krotki odpytanie po laborka z ktory licealisto dalba siebie rade lubic pozartowac pomagac w laborka oceniac bardzo wysoko nigdy nie zwracac sprawozdan ideal;2
261;  w trn lubiac byc sluchac i nawet jak na tak nudny dziedzina ktory sie zajmowac to czas wzbudzac moj ciekawosc ale miec em ten wyklad o nieludzki pora i czas wolec em siebie pospac jak ty to interesowac to moc duzo wyniesc koncowy kolokwium pytanie co to byc prawo i co to byc pozew referat podwyzszajak ocene minimum strona dac em siebie spokoj sprawdzac obecnosc ale raczej nie brac obecnosc pod uwaga znac czlowiek ktory nie miec zaden udokumentowany obecnosc a zaliczyc a inny brak opowiadac fajny historia z zycie jak latwo pozbyc sie tesciowy wink nawet nawet wydawac sie wredny ale w glab to bardzo mily czlowiek nie przeszkadzac nie miec problem polecac pan dawac ciety riposta i nie lubic gadac przeszkadzac i spoznianiac sie spoznialski stwaia w pierwszy lawka ale nie ponosic zaden odpowiedzialnosc prawny na poczatek wydawac sie ze byc trudno to zaliczyc gdyz byc duzo material do zapamietac ale to co sie dziac na kolokwium to byc poprost raj dla student sciagac sie dac jak malo gdzie wink przygotujc siebie multum sciag na kolo;2
262;doktor tadeusz Michalewicz polecac b doktor tadeusz nie tomac to bardzo fajny gosc prowadzic filo z;2
263;fizykac h fizyk h wyklad elektronik air suchy haslo i definicja to tak ale fizyka to szczerze watpie na h egzamin na h kolokwium wygladac identycznie test ktory byc prezentacja power point okolo pytanie n kazdy jakis sekunda trzeba znac minimum fizyka w wersja profesor radoy jak uczyc sie z ksiazka a nie z on wyklad to choc by byc nie wiedziec ile umiec ten kolo nie zaliczyc zeby napisac dobrze trzeba wiedza miec wykuta w s nie miec czas na dedukowac i rozumiec to trzeba poprost znac jak pacierz latwo wyczuc co sie uczyc to co naw wyklada byc powtarzac milion raz na przyklad dlac z;3
264;zaliczyc byc dosc prosto polecac umowic sie z znajomy i opracowac wspolnie wszystek podac zagadnienie a potem sie on dobrze nauczyc ocena byc wystawiac na zasada widz i;3
265;algebry linowy wyklad elektonik air a matematyka w ogol dac sie nauczyc na wyklada gdzie praktycznie byc sam teoria a tylko sporadycc przyklad ja tak nie potrafic wiec ja ten wyklad niewiele dac jesli ktos tak lubic to chyba mozna sie nauczyc bo wyklad merytorycznie dobrze prowadzic dwa kolokwi ewentulac punkt za obecnosc i praca dodatkowy prezentacja kartkowka i tym podobne typowo skryptowy ale ten trudniejsze raczej sprawiedliwie ale trzeba ladnie opra c;3
266;przyprzad pp wyklad ogolnie prowadzic byc dosc fajnie wszystko mozna zrozumiec tylko trzeba chodzic poczucie humor raczej zerowy po prosty wyklad i koniec na egzamin pytanie dosc trudny sprawdzac przekrojowo wiedza pytanie wybierac sie jednak na poprawka dawac dokladnie ten sam pytanie do termin polecac uczyc sie z zestaw pytanie ten lista byc dosc stary ale do dostac w kser i z on byc pytanie na egzamin ogolnie wszystko byc jasny i logiczny polecac;2
267;doktor inz wilk janusz podstawa inzyneri i mechanika precyzyjny w ocena srednio b wszystko by byc fajny gdyby nie ten kartkowka ktory byc i tak przewidywalny naleza wziasc poduche na wyklad bo pan Janusz co rok wykladac z ten sam notatka i robic sie wtedy bardzo nudnie z zaliczeen nie robic problem jak ktos nie zaliczyc w kartkowka to byc kolo sredni trudnooscic a jezec ktos nie zaliczyc kola to byc poprawa moj kolega teraz miec poprawy dal to sam co na kolo i wyszedl hehe;3
268;profesor janiszewski kurs historia technika Polak w technika xixw b ujdzie polecac latwo o gosc byc w sam siebie straszny ciezko sie z on dogadac zaliczenie obecnosc obowiazkowy nie uznawac zwolnienie lekarski i tym podobne za kazdy nieobecnosc h praca na statek h do przepracowania na statek jakis nieobecnosci dobrze odrobic szybko bo potem byc musac jechac do inny miasto odrabiac p zrobic swoj i byc miec spokoj oczywiscie moc pisac jakis referat ale ja by metr to nie robic bo to tzreba czytac przy inny profesoer d co nie byc ciekawy d dobrze zrobic ten h dziewczyna nie pracowac fizycznie skanowac jakis zdjecie d;3
269;wyklad ciekawy profesor okolo fajnie mowic traktowac student jak czlowiek a nie jak masa czesto zbaczac z temat opowiadac dowcipy gadac z my na kolokwia dac sie sciagac chociaz chodzic po sala i zagadywac czas nawet zabierac kartka zeby siebie ot tak poczytac ale ogolnie sympatyczny czlowiek moc dlatego ze wyklad byc mi a;2
270;Gierczak j profesor arch kurs cywilizacyjny aspekt motoryzacja super b na pierwszy zajecia przedstawiac zasada jezli losowo wybrac osoba z grupa okolo zaliczac kolokwium to nieobecnosc nieobecnosc i tak dalej wyklad prowadzic byc w niewielki sala wiec spac sie nie dac ale jak sie dobrze usiasc to mozny zrobic jakis zadanie albo poczytac gazeta wyklad w miara ciekawy choc zaden rewelacja;2
271;smieszny koles opinie o on byc niezbyt pozytywny jednak ja sie specjalnie do on zapisac em bo doktor caly zajecie rozwiazywac zadanek radze o nic sie nie pytac bo potrafic na pytanie czy miec przemyc probowke woda destylowac potrafic odpowiedziec teoria o lepkosc i zmiana ph i na przyklad rachunkie prawdopodobiensta dobrze przejsc sie juz na drugi laboratorium i spytac sie inny prowadzacy i zaoszczedzic z minuta ale jesli chodzic o podnoszec ocena to nie miec szansa doktor kowal naleza do osoba ktory trzymac sie regulamin studia jak skoczek spadochron wiec dobrze sie nauczyc a z on nie dyskutowac ps jesli za duzo nie umiecie a chcec to zdac to nie polecac a jesli prowadzic miec wy nie przeszkadzac na cwiczenia i sam potraficie nauczyc to jak bardzo byc kool;3
272;opinie na podstawa kursui fotogrametria na wydzial is sposob prowadzic zajecie chaotyczny czy potrafic nauczyc niebardzo podstawa ocena w indeks zaliczec kolokwiac niespodziewajka brak poczucie humoruz ogolny podejscie do student nieprzyjazny wykladowca z akademia rolniczy dlatego chyba niebardzo on zalezec na tresc wyklad wyklad prowadzic w forma tematyczny opowiesc stad czesto profesor powtarzac sie z zagadnienie sposob wypowiedz chaotyczny ciezko cokolwiek zanotowac na kolokwia stosunkowo malo czas;1
273;algebry z ga bardzo dobry na wyklada pisac na tablica w tempo tornado ledwo co mozna nadazyc ale zawsze byc smieszc z wzglad na historyjka opowiadac przez pani doktor a to o ruski ksiazka do matematyka ktory kupowac na rynek za kopiejka a to o student ktory zaliczac algebre raz i miec zielony irokez a to ze puszka piwo bezalkoholowy oczywiscie mrgreen musiec byc taki ksztalt jak obecnie bo to zloto linia i tym podobne d tlumaczyc klarownie jak ktos cos nie rozumiec powtorz pozwalac poprawic jeden z kolokwiow zazwyczaj to ktory zle poszlo student po termin egzamin dopytac w raz niepowodzenie tam gdzies podciagnie ocenka tam doda punkt ogolnie oki przyjazna dla student miec ogromny zasob wiedza ktory chciec przekazac ale widac ze za dlugo siedziec w ten matma wink zreszta jak my powiedziec na pierwszy wykladzie ze algebra to on drugi milosc czy cos podobny ogolnie polecac;2
274;dotyczyc laborka z elementow programowanie pan doktor byc chemikio jednak prowadzic ten kurs na nasz wydzial wszystko byc mozliwy d ale do rzecz zajecie przyjemny bezstresowy obecnosc obowiazkowy byc piec kartkowka wejsciowka ktore SA podstawa zaliczenie za kazda mozny dostac jeden punkt aby zaliczyc przedmiot trzeba miec punkt rzecz jasny mrgreen zakres material obowiazujak na kartkowk byc naprawde banalny dotyczyc tylko i wylaczc to co bylo na ostatni zajeci;2
275;profesor j grzechowiak kurs marketing i wyklad ocen byc okolo b mozna sie duzo nauczyc premiowac byc obecnosc na wyklad pani profesor byc bardzo sympatyczny ale niugac ten cecha niech kazdy ocic wedlug siebie ja to nie przeszadzac zaliczyc kurs na bez wielki wysilek ogolnie polecac;2
276;kurs pan wilczynski byc bardzo mily dla student wyklad bardzo fajnie prowadzic kolo pierwszy kolo latwy jak cos za malo punkt miec to idza na konsultacja zawsze ty dozucic punkt ja to akurat uratowac pan do zdobyc x punkt drogi kolo latwiejsz doktor che zeby jak najwiecej czlowiek zaliczyc czytac gazete a czas tylko patrzyc co czlowiek robic gdzie wszyscy sciagac d x punkt x punkt dodatkowy;2
277;analiza wyklad przepisowac swoj skrypt na tablica wiec nie oplacac sie chodzic jesli miec dosc samozapracie by to przeczytac w dom ogolnie odradzac;1
278;komunikacja i ekspresja ocena moc byc choc nudno b nudny zajecie ale za punkt zaliczec przez dwa kolo choc mozny korzystac z notatka nawet nie swoj pan obecnosc lista byc na ktory mozny wpisywac znajomy ogolc polecac;3
279;doktor popko nie stresowac niepotrzebnie student chociaz jednostk bardzo leniwy potrafic zepsuc humor przed cwiczenie pytac wystarczyc ogolny znajomosc problem sprawozdanie sprawdzac dosc dokladnie jesli miec czas sporo zwracac konkretny niewygorowany wymaganie i mily atmosfera na zajecia sprawiac ze zdecydowanie polecac;2
280;lab bez niespodzianka poza normalny program dwa program zaliczeniowy pisac przy wylaczyc necie nie trzeba oddawac wszyscy do ocena koncowy liczyc sie sredni z wszyscy przy co nieoddac to spokojny neutralny atmosfera raczej nie miec na co narzekac choc i bez rewelacja;3
281;kurs laboratorium h i h polecac super pani b pani trzmiel byc bardzo mily ladny i fajny robic jeden zapowiedziac wejsciowke bodajze na trzeci laboratorium nie robic problem z sprawozdania oczywiscie oddac ale tylko raz d;2
282;wyklad co tydzien nudny pokaz slajdow sruba gwint balbalbal poprost isc zasnac labork istny rzez potrafic sie przyczepic do wszystek stwarzac problem z zaliczanie poszczegolny zajec trzeba sie naprawde niezle napracowac w porownanie do inny prowadzacy przyklad weglinska dac a za ten sam inny wazna byc obecnosc ktora sprawdzac bo na drugi kolo jesli bedzieshc pisal takowy mozesh bedziesh mial latwiejsza grupe potrafic nauczyc ale nie potrafic zaliczyc podstawa zaliczec laborek byc zaliczec wszystek zajec na laborka co tydzienc jakies zaliczec kilka rysunkowa reczny ktore robic sie w dom i oddawac w wyznaczyc termin u profesor weglinski jak juz wspominal ciezko zaliczac cada a jezel chodzic o rysunek reczny to przyczepiac sie do wszystko i kazda poprawiac srednio raz bo mar po on dlugopis i trzeba robic od nowy twisted jezec chodzic o zaliczec wyklad to pierwszy kolokwium na ktory rysowac sie rysunek na lepsz ocene z co ten pierwszy trzeba miec calkowita dobrze zeby miec przynajmniej potrafic przyczepic sie do wszystek os symetri za grubym olowkie rysowac wkrecajac sruby w drewniany otwor z gwint naleza narysowac wybrzuszic drewno po drugi strona w ksiazka nic o to nie miec i wlasc na ten podstawa cie oblej jezel nie zaliczyc na pierwszy kolo to na drugi twoj szansa spadaj praktycznie do zero zaliczac on kilka osob miec jeszcze szansa na kolokwium ktore byc system pucharowy rysunkowa rysowac sie on sprawdzac kto miec dobrze zostawac kto zle wychodzic i Rund zalicz system srednio osoba gdyz pytanai SA typ podac przyklad tolerancja bic osiowy i nikt nie wiedziec o co chodzic drobniejy szczegoly d nic z ten rzecz zerowy calkowica nieprzyjazny ten czlowiek chyba siebie musiec napluc w twarz jesli nie oblej przynajmniej polowy studentow twisted zdecydowanie odradzac;1
283;fizykac i wyklad i cwieczec b na cwiczenie chodzil regularnie fzyka nie umiec ale uczyl sie przed zajeci zadan z skrypt na pamiec ten co byly na lista do zrobic kilka raz sie zglosil do tablica milo ja zapamietalac i zaliczyl praktycznie na ladny oko takzeyc ejst zadomowlyc sprawiedliwy pani doktor byc sredio jak ktos do gust przypadl jak ja to mial looz ale jak ktos podpald to nawet nie bylo sesus uczyc bardzo on nie odpowiadajac wypic z;3
284;wykladowca o ogromny wiedza ktory potrafic przekazac swoj sluchacz z zaliczeen nie miec problem podwarunkie z sie do kolokwium przygotywac goraco polecac;2
285;pani doktor byc mily i sympatyczny starac sie pomoc student miec duzy wiedza i chetnie sie on dzielic na labork tylko do on mrgreen b;2
286;niby kurs b a material jaki sie przerabiac zawierac sie w b b e i zachaczac o b zaliczec na postawa test ktory chyba wogole nie czytac uwazac sie za wszechwiedzaca na temat angielski i nie lubic jak ktos miec inny zdanie pozno sie msc ogolnie nie polecac byc wiele inny prowadzic;1
287;pan byc nieziemski poprost ideal nie widziec nawet jak sie dziewczyna w pierwszy lawka z on smiej z lza na policzek bo patrzec sie tylko na panow i to do on kierowac swoj wypowiedz wole nie wnikac dlaczego bardzo wyskoko sie cenic poniewaz pol punkta kosztowac u on jedyny zloty konsultacja to dla on bardzo osobisty sprawa i nie zamierzac o to rozmawiac i nie powiedziec tez cio obowiazowac na kolokwiahc bo to malo istotny dla on d istotny byc ntomiast ograniczyc ciag i dziwic sie z wszystek wykladowca robic po dwa przyklad z ten temat przy co sam robic przyklad w ciagu h zajec do ten pan nie mozny przerywac bo to grozic za przeszkadzana w zajecie mimo iz odpowiadac sie na zadac przez on pytanie banalny zadanie robic sie godzina wiec dobrze nie wyobrazac siebie ile robic sie ten chociaz troszke trudniejsze aaa u on zaliczajac osoba na i jak to pan Marek okreslic;1
288;opinie na podstawa kurs plyn i na wydzial is sposob prowadzic zajecia zrozumiac czy potrafic nauczyc tak podstawa ocena w indeks zaliczec egzamin test pyt a b c niespodziewajka brak poczucie humoruz ogolny podejscie do student neutralny wyklad byc do skserowac i tylko to byc wymagac dobrze byc tez opracowac pytanie z poprzedni rok raz sprawdzac obecnosc w ciag semestr obecnosc dobry odpowiedz na egzamin jesli sie czlowiek pouczyc to zaliczyc bez problem;2
289;komunikacja i ekspresja ocena moc byc b zajecie byc strasznie nudny zaliczenie to kolo na ktory mozna a nawet nalezec korzystac z natatka badz nawet ksiazka ogolnie to na ten kolo byc kilka temat do wybor dokladnie taki jak byc na zajecia wystarczyc wiec miec z notatka w punkt i polac odpowiednio duzo woda i spokojnie mozna miec ogolnie latwy ocena ale ile sie wynudzic to twoj wink;3
290;cw z poczatek wydawac sie groznie zajecie prowadzic byc troszke chaotyczni jednak kolokwi bardzo prosty raczej isc na reka jak tylko sie dac aby kazdy moc zaliczyc jednak na cwiczenia zrealizowac smy tylko okolo material inny grupa pewnie dlatego nie chciec my slac na egzamin;3
291;wstep do filozofia religia i filozofi orient b jesli chciec odbebnic humac i nic sie nie nauczyc to byc cos dla ty doktor radzio mowic bardzo powoli mozna usnac czekac na nastepny zdanie jednakze obecnosc notowac byc na jeden tylko kartka ktory to krazyc po caly sala na kazdy zajecia i na ktory to kazdy wbijac siebie tlo obecnosc ile chciec choc czas doktor dlugopis zakreslac obszar dlgi nieobecnosc pod koniec kolokwium caly sala leciec na sciago pan doktor czas to akceptowac czas nie generalnie ocena pomiedzy a z ewentualny poprawieen nie miec zaden problem;3
292;algebry liniowa dla air na ekaa polecac do latwy kurs pani jako czlowiek dosc oschla dla student straszny balagan miec na tablica i trzeba sie porzadnie skupic i spieszyc zeby zdazyc z przepisywaen przy to robic zadanie ciagle sie mylic mimo wszystko jednak matriec wylozc przez pania zrozumiec metr bez problem moc dlatego ze algebra byc ogolnie prosty na kolokwium byc przewidywalny zadanie ten typ co na zajecia wystarczyc on zrozumiec i przejrzec skrypt czas zdarzac sie zadanie w ktory podstawowy problem byc karkolomny oblicznie bo dane zostac dobrac jakby na zlosc a pani w ocena zadanie zwracac uwaga niemalze tylko na wynik przy to nie miec nawet co marzyc o naciagnieciu jakis punkt z sprawdzony kolokwium choc by byc miec wszystko dobrze a zadanie dostac polowa punkt nie przekonac ten pani mozna miec wrazenie ze on ten kolokwium w ogol sam nie sprawdzac jak ty do zaliczec brakowac punkt to chocby byc blagac na kolano nie otrzymac zaliczenie jednak spokojnie mozna zaliczyc w kolokwi i nawet nietrudno byc zdobyc max punkt bo zadanie naprawde byc latwy ale nie polecac ten pani na przyklad do algebry kurs duzo trudniejszyc bo jednak w ten przypadek bac by metr sie ze on roztrzepac uniemozliwic ja zrozumienie wyklad;3
293;wyklad nudny w zasada wciaz powtarzac ten sam temat zaliczec bez problem kto pierwszy ten potem coraz nisko i trudno sciagac ref z net czytac doktor przerywac zadawac jeden pytanie do temat odpowiedziec nie odpowiedziec;3
294;wyklad prowadzic chaotyczc kwiatek na drzewa nigdy nie wiadomo o co chodzic co do cwiczenie nalezec byc zawsze przygotowany i warto zglaszac sie do tablica wtedy jak cos nie wiedziec to starac sie pomoc ale jak wziac przy metr;3
295;unikac na cwiczenia nic sie nie robic ni e sie;3
